,medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
391,4BD7987F70B0DF8F94B7C3C6A46F2441,771EEC75ACE05E2F53E51079198C2A10,VTS,1,,2013-01-14 20:23:00,2013-01-14 20:46:00,3,1380,5.73,-74.007561,40.725196999999994,-73.95193499999999,40.781548,CRD,20.5,0.5,0.5,4.0,0.0,25.5
392,EB6F0753E865DA0ABA7B249F4B8CF51E,6AF1BCA898466EE29474874F93695664,VTS,1,,2013-01-14 20:42:00,2013-01-14 20:57:00,4,900,4.1,-73.981491,40.767658000000004,-73.94341999999999,40.810547,CRD,15.5,0.5,0.5,3.2,0.0,19.7
393,08099C118772D01BBA1C3F486BD8AF1E,D72A5034556F003FBEE37F5361EDA070,VTS,1,,2013-01-14 19:58:00,2013-01-14 20:05:00,1,420,2.17,-73.986145,40.743252000000005,-73.99586500000001,40.764107,CSH,8.5,1.0,0.5,0.0,0.0,10.0
394,E6A4139C54D3ABAD83DCD49CFCB37356,F38D1DA3D09B7ABDE460AAEC1D2F7E53,VTS,1,,2013-01-14 20:07:00,2013-01-14 20:18:00,1,660,2.56,-73.980232,40.745247,-73.979385,40.718872,CRD,10.0,0.5,0.5,2.0,0.0,13.0
395,99DC8B92B9DD3926C5FDC362893ED8C3,44D39A75B5BADD81E99EFE7B99011E4C,VTS,1,,2013-01-14 20:07:00,2013-01-14 20:20:00,1,780,3.58,-74.006599,40.731339,-73.982132,40.776203,CRD,13.5,0.5,0.5,2.8,0.0,17.3
396,BDD62B0CFB19CC010A5366103D3DE526,1AA184DA568EF1501AF13848E070BECF,VTS,1,,2013-01-14 20:00:00,2013-01-14 20:19:00,5,1140,3.54,-73.971252,40.764294,-74.001511,40.726112,CRD,15.0,0.5,0.5,2.0,0.0,18.0
397,DCDD025C953CA1BAAA7044C69BCE2D3D,3C1BBDEA84C6BF2B166483B676D362C1,VTS,1,,2013-01-14 21:10:00,2013-01-14 21:23:00,1,780,3.29,-73.985794,40.762809999999995,-73.95025600000001,40.779971999999994,CSH,13.0,0.5,0.5,0.0,0.0,14.0
398,311DF06AE4CAB97A5BD20B2B112149B8,53816C9673449448EB5C66EECCECA546,VTS,1,,2013-01-14 18:58:00,2013-01-14 19:14:00,1,960,2.86,-73.981804,40.765716999999995,-73.97641800000001,40.749973,CRD,13.0,1.0,0.5,3.08,0.0,17.58
399,2DA12E2776B48AB3C8EBE6B57B2A0730,8014BF98FA441A85272AC20799CCB190,VTS,1,,2013-01-14 21:21:00,2013-01-14 21:24:00,6,180,0.83,-73.959969,40.773621,-73.966965,40.763794,CSH,4.5,0.5,0.5,0.0,0.0,5.5
400,9040A83B5F4BCCEE1A3D9A1394ACAEEE,B327DFA93CFC495A0A676C0FC3A65089,VTS,1,,2013-01-14 21:24:00,2013-01-14 21:28:00,6,240,0.89,-73.988182,40.749683000000005,-73.990089,40.757915000000004,CSH,5.0,0.5,0.5,0.0,0.0,6.0
401,3C52CFC36C88425F78C399D15131CD36,2E0EDC464BE3E5999A9259DADA353141,VTS,1,,2013-01-14 18:26:00,2013-01-14 18:41:00,1,900,2.76,-73.994377,40.750702000000004,-73.991982,40.726189,CSH,12.5,1.0,0.5,0.0,0.0,14.0
402,0BD94C6F9A4B2D10C99669DF9198FF8E,71606B84909FE75C24E39EAD8BE1AC7F,VTS,1,,2013-01-14 18:14:00,2013-01-14 18:18:00,1,240,0.55,-73.994835,40.744984,-73.98957800000001,40.740753000000005,CRD,4.5,1.0,0.5,1.0,0.0,7.0
403,B8C5E185F13961324396AB8F13C1BF19,CDD4BA47AF2E75B4DDF56B8615C2C9E8,VTS,1,,2013-01-14 20:13:00,2013-01-14 20:25:00,1,720,2.32,-73.791519,40.664352,-73.791519,40.664352,CSH,10.5,0.5,0.5,0.0,0.0,11.5
404,4B4901F98C6F87219D18CD42D501A43C,D4DBED32C3E914422EF55A9EA584B843,VTS,1,,2013-01-14 19:01:00,2013-01-14 19:07:00,1,360,1.56,-73.982796,40.745213,-73.998581,40.732246,CRD,7.0,1.0,0.5,2.4,0.0,10.9
405,27BEE068E51CCC11D8DE658955B4A86F,15FA3613B7C4BC9B8ED9DAB70286D343,VTS,1,,2013-01-14 19:49:00,2013-01-14 20:11:00,2,1320,4.87,-73.949783,40.784561,-73.939728,40.840275,CRD,19.0,1.0,0.5,2.5,0.0,23.0
406,F6159237810614D8132DBBF0333DC13B,A0A5550DB87A3ACB9F358F996C6AFD1B,VTS,1,,2013-01-14 19:55:00,2013-01-14 19:59:00,1,240,0.85,-73.974159,40.79121,-73.968376,40.796677,CSH,5.5,1.0,0.5,0.0,0.0,7.0
407,540DEB67ED7B0BD9E0B04161889755F4,4B94D08E7C1B55AB9B44F0BBD35599D1,VTS,1,,2013-01-14 19:49:00,2013-01-14 19:55:00,5,360,0.84,-73.986824,40.740849,-73.976463,40.739841,CSH,6.0,1.0,0.5,0.0,0.0,7.5
408,E5018BD908BDABB9213131D8BB0FAE5E,95533070D736A4116EE5B9C12A10AFA5,VTS,1,,2013-01-14 21:23:00,2013-01-14 21:27:00,1,240,0.68,-74.002045,40.734982,-74.00973499999999,40.737743,CRD,5.0,0.5,0.5,1.0,0.0,7.0
409,DCD53B734DC01B1FBA28223094424383,9D50A12A43D5078A037C15026BF8B6F8,VTS,1,,2013-01-14 17:02:00,2013-01-14 17:11:00,5,540,2.19,-73.958321,40.764641,-73.978409,40.744991,CRD,9.0,1.0,0.5,2.0,0.0,12.5
410,761A7768CDFA4DD565B17975368329A4,0814A04F1A941E28700625189870AAA8,VTS,1,,2013-01-14 17:09:00,2013-01-14 17:27:00,1,1080,3.83,-73.998322,40.735458,-73.973267,40.779781,CSH,15.5,1.0,0.5,0.0,0.0,17.0
411,584974F282AF079AE4BE489668C7E1BC,178CAA64A884512DD485C2E441161322,VTS,1,,2013-01-14 20:51:00,2013-01-14 20:58:00,1,420,1.54,-73.954605,40.783878,-73.964157,40.767635,CSH,8.0,0.5,0.5,0.0,0.0,9.0
412,4EE30DE9A1484B98778FA784696CE156,F024DF5C64B15F3EC7A30F85E1000DE2,VTS,1,,2013-01-14 18:44:00,2013-01-14 18:58:00,3,840,2.42,-73.955627,40.782104,-73.98088100000001,40.770924,CRD,11.5,1.0,0.5,2.5,0.0,15.5
413,AF286136A552DDA5477D47993D30E8D0,0C25EDF990293B9A6BB446A7BFC0E5D4,VTS,1,,2013-01-14 19:43:00,2013-01-14 19:51:00,3,480,1.24,-73.972832,40.756119,-73.985474,40.762997,CRD,7.0,1.0,0.5,2.0,0.0,10.5
414,88F1ED99BE3AB6F6B87BC732A6C58303,AAABB9398B2299BBE1F8077657104541,CMT,1,N,2013-01-20 09:44:07,2013-01-20 09:51:22,2,434,2.0,-73.989655,40.776234,-73.996338,40.753311,CRD,8.5,0.0,0.5,1.8,0.0,10.8
415,86A19BDB2054A5DC34ADC453DA36DFD3,DAB18FA506F5CF4DCD8F54878E31E2B6,VTS,1,,2013-01-14 20:19:00,2013-01-14 20:28:00,1,540,1.91,-73.972145,40.763569,-73.990814,40.753634999999996,CSH,9.0,0.5,0.5,0.0,0.0,10.0
416,1955FB9A623713CF0A46DBEA841065A1,748C560F69E11A236009BBC2B90942DB,VTS,1,,2013-01-14 20:21:00,2013-01-14 20:28:00,2,420,2.5,-74.00811800000001,40.704952,-73.999992,40.732948,CRD,9.0,0.5,0.5,2.85,0.0,12.85
417,613766C47F9A4B8BCA50DB21D361D4DF,A920B28EA3C32A8590232F541BD48F60,VTS,1,,2013-01-14 19:07:00,2013-01-14 19:12:00,6,300,1.0,-73.96537,40.771683,-73.962029,40.76432,CRD,5.5,1.0,0.5,1.0,0.0,8.0
418,841DB385675243BD56791C6CDADE0819,605FD7CCAFAC7379C7E07E4152579D3F,VTS,1,,2013-01-14 19:48:00,2013-01-14 19:53:00,1,300,1.17,-73.98642,40.730331,-73.988998,40.718903000000005,CSH,6.0,1.0,0.5,0.0,0.0,7.5
419,BC67B9EFAE85958E5AABD15BD175252E,1ECA13A2BA3D9A56E795B6C453823ECE,VTS,1,,2013-01-14 19:53:00,2013-01-14 19:55:00,1,120,0.69,-73.962273,40.767311,-73.958122,40.773117,CRD,4.0,1.0,0.5,0.8,0.0,6.3
420,36C1F2F11DD3B62BB6C4DD3EF52B85FA,AE5BB9FC5352DD7B814E9E66AA3F0429,VTS,1,,2013-01-14 20:41:00,2013-01-14 20:52:00,1,660,3.03,-73.982811,40.759163,-73.986877,40.726643,CRD,11.5,0.5,0.5,2.4,0.0,14.9
421,14FBE82D9A3D1F783117D698E2A7A942,97B298309A9609198E345D186E2E16B4,VTS,1,,2013-01-14 19:24:00,2013-01-14 19:28:00,1,240,0.07,-73.987411,40.728939000000004,-73.99140200000001,40.723797,CSH,4.5,1.0,0.5,0.0,0.0,6.0
422,7C6CCF0B10E58C0FA70FD29B304CBC0F,E3D2DECC1766DF48FC47F6E2A365A4C8,VTS,1,,2013-01-14 20:48:00,2013-01-14 21:08:00,1,1200,8.89,-73.91791500000001,40.770489000000005,-73.98011,40.722389,CSH,27.5,0.5,0.5,0.0,0.0,28.5
423,6D8A0DFEE8CD592487A00DCD540C35E4,200A7312B5E144856FE6B6A7B4D3EBDD,VTS,1,,2013-01-14 16:01:00,2013-01-14 16:19:00,1,1080,9.06,-73.865059,40.766636,-73.985046,40.749603,CRD,26.0,1.0,0.5,6.75,4.8,39.05
424,D8355B560482C567FAD4EECA88289FED,E320A790E83534810634643A7D31663B,VTS,1,,2013-01-14 21:15:00,2013-01-14 21:18:00,1,180,0.55,-73.99144,40.685268,-73.999588,40.687187,CRD,4.5,0.5,0.5,1.0,0.0,6.5
425,432E9600F8089BC76767AC241695038C,010BDF76921D5A266B8F8AC7CDECE8F4,VTS,1,,2013-01-14 21:15:00,2013-01-14 21:18:00,1,180,0.53,-73.974602,40.756298,-73.97187,40.759567,CSH,4.0,0.5,0.5,0.0,0.0,5.0
426,21471D00FB16C7FC7E8E27D1081A8DA7,587AD9BAF9E41A87120C3BACA9E7A015,VTS,1,,2013-01-14 18:00:00,2013-01-14 18:18:00,1,1080,2.97,-73.974739,40.762493,-73.996422,40.72599,CSH,12.5,1.0,0.5,0.0,0.0,14.0
427,FC33D28148829383E2501520F7FDBF00,D3E4C3232D755DF000D6353AD63EF6CB,VTS,1,,2013-01-14 21:59:00,2013-01-14 22:11:00,1,720,2.68,-74.005943,40.740128000000006,-73.97393000000001,40.755913,CRD,11.0,0.5,0.5,3.45,0.0,15.45
428,99AD3E1B300AF1FBB45109F0A199E980,6AF4D2D4BE05EA48138D19C109044CD3,VTS,1,,2013-01-14 22:47:00,2013-01-14 22:57:00,1,600,1.83,-73.99544499999999,40.73917,-73.981667,40.724438,CRD,9.0,0.5,0.5,1.9,0.0,11.9
429,AA011AAB09733F9EE76DD352BF0E4BF4,118B8B48CD9FAADF15F20149C2333709,VTS,1,,2013-01-14 18:59:00,2013-01-14 19:11:00,2,720,1.5,-73.95436099999999,40.766064,-73.969604,40.761654,CSH,9.0,1.0,0.5,0.0,0.0,10.5
430,5DE2E0B9BB72C1407330C14A0886EB85,87DB8B4DE40E5367382EFA8635A14D3F,VTS,1,,2013-01-14 22:52:00,2013-01-14 22:56:00,1,240,0.79,-74.011574,40.703945000000004,-74.015686,40.707912,CRD,5.0,0.5,0.5,1.1,0.0,7.1
431,92DB31A2A284980C0F711C622EB5823F,411FCB31C32AC49DD1D35F8BDAA15712,VTS,1,,2013-01-14 18:56:00,2013-01-14 19:11:00,2,900,2.88,-73.975983,40.748852,-74.003761,40.717171,CRD,12.5,1.0,0.5,2.7,0.0,16.7
432,3FFC48DBEB9D0179948B8E9E5D84D5D0,D8E8E0D52B335B01FDF3CD0ABE9C4C4E,VTS,1,,2013-01-14 20:32:00,2013-01-14 20:40:00,1,480,2.85,-73.97261,40.755962,-73.95919,40.717831,CRD,10.5,0.5,0.5,2.2,0.0,13.7
433,C8C0883037778AB88FA31A0A673DC91F,B2DE76E986CD74B5DCB492BE0518D916,VTS,1,,2013-01-14 19:52:00,2013-01-14 19:55:00,1,180,0.85,-73.978401,40.766644,-73.984932,40.758327,CSH,5.0,1.0,0.5,0.0,0.0,6.5
434,5F2EFC03B544635C9B0E7A4AA4FF9AC3,536911911342A7E0D8DED9E86C27497A,VTS,1,,2013-01-14 22:14:00,2013-01-14 22:20:00,5,360,0.93,-73.981613,40.724506,-73.97493,40.732975,CRD,6.0,0.5,0.5,1.3,0.0,8.3
435,74E5E19F2AEA6F8B32E245B6FD3D6496,29C42358272EAA3E6F0824A3ADB5D4B4,VTS,1,,2013-01-14 19:54:00,2013-01-14 19:55:00,1,60,0.43,-73.957474,40.774124,-73.955467,40.776676,CRD,3.5,1.0,0.5,1.0,0.0,6.0
436,226414FC1FEA5ECDF68B56F6792CDC0B,6C3F884A17DFFD3FE1DB6261008AC8A4,VTS,1,,2013-01-14 22:35:00,2013-01-14 22:47:00,2,720,4.74,-74.015823,40.71537,-73.9869,40.725372,CRD,16.0,0.5,0.5,3.0,0.0,20.0
437,B0FEE397449338F5A94B8229B990F859,F1DE3C76634E6A28F773E373FD93A4CC,VTS,1,,2013-01-14 22:29:00,2013-01-14 22:43:00,4,840,4.82,-73.99659,40.723625,-73.94648000000001,40.765491,CRD,15.5,0.5,0.5,3.2,0.0,19.7
438,67DEEE68E3570467630372DF03F23AF1,A7F9B778F84DE7BF0E797AB01AFBFCA3,VTS,1,,2013-01-14 21:10:00,2013-01-14 21:19:00,1,540,1.57,-73.9879,40.759972,-73.981445,40.751556,CSH,8.0,0.5,0.5,0.0,0.0,9.0
439,B672154F0FD3D6B5277580C3B7CBBF8E,FC2F8A825A9638CAEF004CB2910ED08C,VTS,1,,2013-01-14 23:35:00,2013-01-14 23:41:00,5,360,1.52,-73.997192,40.72068,-73.98869300000001,40.73946,CSH,7.0,0.5,0.5,0.0,0.0,8.0
440,FF1BEB012AE73DBA4F1C988117BA5F76,C6C810620432698363DD44CDF3F28D95,VTS,1,,2013-01-14 23:35:00,2013-01-14 23:41:00,1,360,1.69,-73.99205,40.736263,-73.982727,40.750957,CSH,7.5,0.5,0.5,0.0,0.0,8.5
441,B7947DAACC2EA93EF7AE3C352F339CA4,A9A3922B262BDAF7F9E0CCB36524867E,VTS,1,,2013-01-14 22:32:00,2013-01-14 22:40:00,6,480,1.51,-73.983467,40.757076,-73.973061,40.757145,CSH,7.0,0.5,0.5,0.0,0.0,8.0
442,F2B10EEE2C1E51DED6B3DBD5C947838C,04F950366FCC1F301B17337E5BEA34D3,VTS,1,,2013-01-14 22:41:00,2013-01-14 22:44:00,3,180,0.61,-73.965561,40.760253999999996,-73.965981,40.754115999999996,CSH,4.0,0.5,0.5,0.0,0.0,5.0
443,BFA57DD8CFCC4DD3EA1E5C8EFDDF99B4,D0A01CC738266F153597FE7C01518F4D,VTS,1,,2013-01-14 20:45:00,2013-01-14 20:54:00,1,540,0.22,-73.98378000000001,40.721558,-73.98451999999999,40.744331,CRD,9.0,0.5,0.5,1.0,0.0,11.0
444,BBD41D16BDEE492B03A57F646424DD67,5735FE2E3DC1CE2FC5DDA20579E1FD18,VTS,1,,2013-01-14 22:47:00,2013-01-14 23:02:00,1,900,2.86,-73.981499,40.75967,-73.989937,40.733173,CRD,12.5,0.5,0.5,2.6,0.0,16.1
445,ED7DCB3ED07F37CB36A3F9893D62176E,52E4704EFF085F50C02ED4C01F198241,VTS,1,,2013-01-15 00:15:00,2013-01-15 00:40:00,2,1500,11.27,-73.980797,40.753417999999996,-73.966263,40.646133,CRD,33.0,0.5,0.5,6.7,4.8,45.5
446,CD7B02776E69483397952DC5E1F44DFE,67AC4A4D63825D4D00AB19A5A95BF63C,VTS,2,,2013-01-14 23:31:00,2013-01-15 00:09:00,1,2280,20.63,-73.78400400000001,40.64864,-74.017227,40.705341,CRD,52.0,0.0,0.5,10.4,0.0,62.9
447,125A1E8783A1DE113702DB138C388C24,25FC5742FD9B421D231F78507BEB6338,VTS,1,,2013-01-14 22:44:00,2013-01-14 22:51:00,5,420,2.32,-73.985344,40.757675,-74.00190699999999,40.729519,CRD,9.0,0.5,0.5,1.9,0.0,11.9
448,FE6C2621EAF58A69A14DA259D2EDAFED,9866542C89AF704DB4D003DF5B920641,VTS,1,,2013-01-14 22:20:00,2013-01-14 22:27:00,1,420,1.6,-74.00698100000001,40.740795,-74.009865,40.721565000000005,CSH,7.0,0.5,0.5,0.0,0.0,8.0
449,C09CCEB21BB7126E68F3D8404815F214,AB32F0C49DC0AF7A6603FF6851C30D5F,VTS,1,,2013-01-14 23:46:00,2013-01-14 23:53:00,1,420,2.04,-73.995544,40.724895000000004,-73.978844,40.744678,CRD,8.0,0.5,0.5,1.0,0.0,10.0
450,768D150B38EA5354113A8F570BAF0875,C3390BD93217D4B304ED02F42392F341,VTS,1,,2013-01-14 23:33:00,2013-01-14 23:52:00,1,1140,6.02,-73.973923,40.757462,-73.884064,40.755638,CSH,20.0,0.5,0.5,0.0,0.0,21.0
451,BBADB9E83DB1D9E01C5B09CC019A3B59,3B70CDC3B9A89DF2C241B0219B3C699F,VTS,1,,2013-01-15 01:11:00,2013-01-15 01:21:00,5,600,4.69,-73.941704,40.843433000000005,-73.933174,40.795063,CSH,15.0,0.5,0.5,0.0,0.0,16.0
452,18A76EEAC215CDDAFE693DD63A620D5A,6B267AD35DABB6EBF8E0F222327D5ED2,VTS,1,,2013-01-14 23:08:00,2013-01-14 23:17:00,1,540,1.05,-73.983162,40.767853,-73.981148,40.779270000000004,CSH,7.5,0.5,0.5,0.0,0.0,8.5
453,9C18C2A149BDA5553ED49CE75673231A,CBC7C30DDC84A66100B73CEC43716ABE,VTS,1,,2013-01-14 22:15:00,2013-01-14 22:28:00,1,780,2.89,-73.9552,40.799362,-73.952873,40.770610999999995,CRD,12.0,0.5,0.5,2.5,0.0,15.5
454,B24E0ED0E7A0A13D86CC7B35A68EC5FC,157CC76BF1A17262DF74FCC0E65833CF,VTS,1,,2013-01-15 01:14:00,2013-01-15 01:34:00,1,1200,6.79,-73.992355,40.725208,-73.958458,40.80019,CRD,22.0,0.5,0.5,4.5,0.0,27.5
455,98C1BBAD5CAA169896BBCA5D98A5358F,107F6FA670D90C3F7CCCDB18283D1385,VTS,1,,2013-01-15 01:49:00,2013-01-15 01:52:00,3,180,0.41,-73.981789,40.743526,-73.978073,40.74403,CRD,4.0,0.5,0.5,1.35,0.0,6.35
456,01B3759A03D0D86B2E75686281094832,948267ACEDE8B265AB4A83E93B0CE7D8,VTS,1,,2013-01-15 01:47:00,2013-01-15 01:49:00,2,120,0.5,-73.97142,40.762661,-73.969894,40.758457,CSH,4.0,0.5,0.5,0.0,0.0,5.0
457,8552D24DDAD11608F7D4B40D6D871ADE,93C348DD693267E435C8E403E9F34DAF,VTS,1,,2013-01-15 04:23:00,2013-01-15 04:26:00,2,180,0.86,-73.99218,40.759033,-73.99472,40.75034,CSH,4.5,0.5,0.5,0.0,0.0,5.5
458,A7FBDDF1D29355867AEF9CC849E58C91,4F1FB2E98618FE601F5393FDF43D3856,VTS,1,,2013-01-14 21:17:00,2013-01-14 21:22:00,5,300,0.83,-73.983711,40.738136,-73.989403,40.733665,CRD,5.0,0.5,0.5,1.1,0.0,7.1
459,91780DA9C84994529AC6420FA2FAA198,CC8ABBD31B1D4C5D28ADA17F41F92DCE,VTS,1,,2013-01-14 22:43:00,2013-01-14 22:47:00,1,240,1.18,-73.97831,40.752784999999996,-73.975761,40.751461,CSH,5.5,0.5,0.5,0.0,0.0,6.5
460,A7004B2F06C1A3114A48FC2003D0B68B,114AE210A9BAD84C7E567BF2E07BA0EF,VTS,1,,2013-01-14 22:50:00,2013-01-14 23:09:00,1,1140,5.85,-73.956604,40.771209999999996,-73.964233,40.719066999999995,CRD,19.5,0.5,0.5,5.0,0.0,25.5
461,35FA9FA64F220A91237F69304F007F1B,FECE89B16DF0601CC208B8349BE06A49,VTS,1,,2013-01-14 22:15:00,2013-01-14 22:20:00,1,300,1.7,-73.97197,40.760040000000004,-73.983727,40.741032000000004,CRD,7.0,0.5,0.5,1.5,0.0,9.5
462,684517F15003DF58C998F959C8E79DCA,0309247D80FD69DC277247E8F97C7ABB,VTS,1,,2013-01-14 23:04:00,2013-01-14 23:17:00,1,780,3.28,-73.990555,40.686535,-74.002052,40.722865999999996,CRD,13.0,0.5,0.5,2.0,0.0,16.0
463,4AAAC4315CFB9DBCECE87D5F583B91AA,E7498108BE6BD690E3F6FECB9606819A,VTS,1,,2013-01-14 20:47:00,2013-01-14 20:56:00,3,540,2.56,-74.015175,40.714134,-74.007019,40.748756,CRD,10.0,0.5,0.5,2.1,0.0,13.1
464,3310398985DD2D21AF105885E8863710,D772998254C4DD0B7C27F11ED7E8027D,VTS,1,,2013-01-15 05:42:00,2013-01-15 05:47:00,2,300,2.08,-73.97583,40.732971,-73.969673,40.756386,CRD,8.0,0.5,0.5,1.5,0.0,10.5
465,01BD10395EF30144C3731CF21ECFB2E1,1E5C036074BE721C176519B74E120564,VTS,1,,2013-01-14 23:15:00,2013-01-14 23:26:00,1,660,3.59,-73.95965600000001,40.767189,-73.923004,40.740623,CSH,12.0,0.5,0.5,0.0,0.0,13.0
466,DD2113204E0EAA6F0015190217E023B4,1D3CD869EBD039DB81A4243541F58E73,VTS,1,,2013-01-14 23:47:00,2013-01-14 23:58:00,1,660,2.83,-74.006088,40.717293,-73.979927,40.739311,CRD,11.0,0.5,0.5,2.3,0.0,14.3
467,C276D6EE88C2F7C15A1FEF2D7B0EF110,C78E97AF78790A94E4E61D3A0A031A01,VTS,1,,2013-01-14 23:50:00,2013-01-14 23:59:00,1,540,2.45,-73.93980400000001,40.805434999999996,-73.966675,40.788979,CSH,10.0,0.5,0.5,0.0,0.0,11.0
468,EE609D2525C80D9A3F6B5C9943CA6B50,C54A51F6BDB373A19C083D9B3C7AD585,VTS,1,,2013-01-14 23:16:00,2013-01-14 23:30:00,1,840,9.01,-73.871201,40.773865,-73.95630600000001,40.767105,CRD,25.5,0.5,0.5,5.2,4.8,36.5
469,41EB334B141D7C05D15BF9FC78540415,570F063BB8C3715632576E9CF8F5ADBE,VTS,1,,2013-01-15 01:40:00,2013-01-15 02:01:00,1,1260,6.21,-73.988724,40.756489,-73.912712,40.774353000000005,CSH,21.0,0.5,0.5,0.0,0.0,22.0
470,89592B0B2F64942663B65FB6F7A3F633,E9924259A6E5DC39E8F1C394C08893EF,VTS,1,,2013-01-15 02:06:00,2013-01-15 02:08:00,1,120,0.1,-73.96970400000001,40.797973999999996,-73.970772,40.798443,CSH,3.0,0.5,0.5,0.0,0.0,4.0
471,23966E68120CC7347D4CE2FA60C133CD,055695E9AA183E8CC6B4EDA08ED7E8D4,VTS,1,,2013-01-14 21:36:00,2013-01-14 21:40:00,5,240,0.82,-74.000107,40.737770000000005,-73.98831899999999,40.732159,CRD,5.0,0.5,0.5,1.1,0.0,7.1
472,10D6F8741AFE5A48CA89DFC53508AE9F,37F09FE5859889CFFCAFC19EF8233F0E,VTS,1,,2013-01-14 23:16:00,2013-01-14 23:27:00,1,660,1.31,-73.98880799999999,40.731071,-74.005379,40.739841,CRD,8.5,0.5,0.5,1.8,0.0,11.3
473,8CCF902845F48CEB3E97429240C44214,61A02C2E1A04BF2DA621E1D7CDC9ACBB,VTS,1,,2013-01-15 00:28:00,2013-01-15 00:33:00,1,300,1.12,-73.974731,40.756805,-73.981537,40.746323,CSH,6.0,0.5,0.5,0.0,0.0,7.0
474,407F0B7A5ECA913C1EBD516C88857A93,E87928685CAA051473E73578DB782C08,VTS,1,,2013-01-15 02:43:00,2013-01-15 02:46:00,1,180,1.29,-73.99095200000001,40.745453000000005,-73.981514,40.758286,CRD,5.5,0.5,0.5,1.0,0.0,7.5
475,9DDA105D5884AE9750D9481E92E2748F,624CA11DC8689BC86EF174EFC989EF38,VTS,1,,2013-01-14 23:03:00,2013-01-14 23:12:00,1,540,1.81,-74.00359300000001,40.738152,-73.979713,40.736511,CRD,8.5,0.5,0.5,2.25,0.0,11.75
476,34BDFF5F649216AB5AFB3F03F50417CD,53CD6887354F8CD56A25FB43EA58E8B0,VTS,1,,2013-01-14 22:27:00,2013-01-14 22:37:00,6,600,3.14,-73.966217,40.758934,-73.92421,40.743607,CSH,11.5,0.5,0.5,0.0,0.0,12.5
477,7177FBDAE37C7F1EF3A56BD716EA33BE,61F97BD92DC01F3318B28DF1EA1E5D92,VTS,2,,2013-01-15 07:50:00,2013-01-15 08:49:00,1,3540,20.82,-73.78669000000001,40.644386,-74.003227,40.710827,CRD,52.0,0.0,0.5,6.0,4.8,63.3
478,D25DB0E26F2ECA27C4A46E5CCA4ADB21,65BE88D02765BFA97CB963C111CE36AC,VTS,1,,2013-01-15 07:12:00,2013-01-15 07:28:00,1,960,3.98,-73.980896,40.721333,-74.002319,40.760548,CRD,15.5,0.0,0.5,2.0,0.0,18.0
479,541F30BF9781EC064CFFBEB137C54DCA,499D7B1C932C7FC123A873EBF813A4A3,VTS,1,,2013-01-15 00:35:00,2013-01-15 00:41:00,5,360,1.77,-73.997665,40.724185999999996,-74.014259,40.704086,CRD,7.5,0.5,0.5,2.4,0.0,10.9
480,99BE28B5B8AAF54AA97933E669D102B7,67789864244B5D56E09325AE10640E0D,VTS,1,,2013-01-15 00:41:00,2013-01-15 00:44:00,1,180,0.64,-73.98943299999999,40.758476,-73.984344,40.764561,CSH,4.0,0.5,0.5,0.0,0.0,5.0
481,F7B298637274337750A823EBB716D0AA,9223E7004B1448B1EAFA043F21F281D2,VTS,1,,2013-01-15 08:08:00,2013-01-15 08:12:00,3,240,0.76,-73.975647,40.728584000000005,-73.986267,40.732906,CRD,5.0,0.0,0.5,1.25,0.0,6.75
482,782B981D6269C5EDC19FA619EB3D90C1,6D35DB4543D2DA54DD9FFE7EF41EC71A,VTS,1,,2013-01-14 21:07:00,2013-01-14 21:09:00,1,120,0.36,-73.96149399999999,40.776084999999995,-73.958107,40.774723,CSH,3.5,0.5,0.5,0.0,0.0,4.5
483,7C16395D1CD772B3ED56EBEC1F3C9175,8153F678A465F32C9C97A51B4618CB61,VTS,1,,2013-01-14 21:16:00,2013-01-14 21:32:00,6,960,4.38,-73.953476,40.788158,-73.988434,40.737152,CRD,16.0,0.5,0.5,3.3,0.0,20.3
484,B9A5D69F3E65D743653C0816381D1C17,454A8F70F025D64FA17433D8088E8C51,VTS,1,,2013-01-15 08:34:00,2013-01-15 08:42:00,2,480,1.6,-73.99185899999999,40.731041,-73.97528100000001,40.741364000000004,CRD,7.5,0.0,0.5,1.5,0.0,9.5
485,11420286E3AE843E8B91698FE87DB5C6,8929339F121F1DDC3A83204B5123DD9F,VTS,1,,2013-01-14 22:24:00,2013-01-14 22:28:00,1,240,0.53,-73.958855,40.774876,-73.951981,40.773758,CRD,4.5,0.5,0.5,1.0,0.0,6.5
486,485660759C8E1F423366B5FB8963E8E4,AF20C13ECF753FBA8408E6BD8A34CE8F,VTS,1,,2013-01-14 22:28:00,2013-01-14 22:33:00,1,300,1.24,-73.991455,40.765163,-73.98812099999999,40.779282,CSH,6.0,0.5,0.5,0.0,0.0,7.0
487,1AABA72EE93B8066C6A4FE096B6D4E01,802E06177C6EFE87B5EF45B4F24EE53A,VTS,1,,2013-01-14 22:18:00,2013-01-14 22:36:00,1,1080,7.84,-73.870964,40.773701,-73.929245,40.699795,CRD,23.5,0.5,0.5,4.8,0.0,29.3
